question,answer_2022_08_22,answer_2022_08_25,similarity_score,length_diff,similarity_category
como insribirse,"📚 ¿Podrías aclarar a qué tipo de inscripción te refieres? ¿Estás interesado en inscribirte en un programa de estudios, en el proceso de matrícula o en la inscripción a exámenes? Estoy aquí para ayudarte con cualquier duda que tengas.","📚 ¿Podrías aclarar a qué tipo de inscripción te refieres? ¿Estás interesado en inscribirte en un programa de estudios, en el proceso de matrícula o en la inscripción a exámenes? Estoy aquí para ayudarte con cualquier duda que tengas.",1.0,0,Very High (0.8-1.0)
quiero ver el calendario escolar,📅 Puedes consultar y descargar el Calendario Académico con todas las fechas relevantes del curso desde el apartado (Archivos o Documentación) del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?,📅 Puedes consultar y descargar el Calendario Académico con todas las fechas relevantes del curso desde el apartado (Archivos o Documentación) del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
cuándo son los exámenes del segundo cuatrimestre?,📅 Las fechas oficiales de los exámenes del segundo cuatrimestre están publicadas en el Calendario Académico de tu estudio. Puedes acceder a él desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,📅 Las fechas oficiales de los exámenes del segundo cuatrimestre están publicadas en el Calendario Académico de tu estudio. Puedes acceder a él desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
como puedo ver las asignaturas en las que me he matriculado?,📚 Puedes consultar tu expediente accediendo al apartado Secretaría. En él podrás ver las asignaturas en las que estás matriculado/a y las notas obtenidas. ¿Hay algo más en lo que pueda ayudarte?,📚 Puedes consultar tu expediente accediendo al apartado Secretaría. En él podrás ver las asignaturas en las que estás matriculado/a y las notas obtenidas. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
"hola, no encuentro el apartado para la solicitud del tfe para rellenar el formulario","📄 Puedes encontrar el formulario de solicitud general en el apartado Secretaría del campus virtual. Una vez cumplimentado, deberás enviarlo a solicitud@unir.net. ¿Hay algo más en lo que pueda ayudarte?","📄 Puedes encontrar el formulario de solicitud general en el apartado Secretaría del campus virtual. Una vez cumplimentado, deberás enviarlo a solicitud@unir.net. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
si me pone que se ha realizado correctamente es que ya está hecha?,"📚 Si el sistema te indica que se ha realizado correctamente, significa que tu examen ya está entregado. Puedes verificarlo en el apartado Exámenes de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?","📚 Si el sistema te indica que se ha realizado correctamente, significa que tu examen ya está entregado. Puedes verificarlo en el apartado Exámenes de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
no lo encuentro. dónde esta documentación?,"📑 ¿Podrías especificar qué tipo de documentación estás buscando? ¿Te refieres a documentos relacionados con el Prácticum, tu expediente académico, temarios de asignaturas o algún otro tipo de documentación? Estoy aquí para ayudarte con cualquier duda que tengas.","📑 ¿Podrías especificar qué tipo de documentación estás buscando? ¿Te refieres a documentos relacionados con el Prácticum, tu expediente académico, temarios de asignaturas o algún otro tipo de documentación? Estoy aquí para ayudarte con cualquier duda que tengas.",1.0,0,Very High (0.8-1.0)
donde puedo encontrar mi matrícula pagada,"📄 Si necesitas una copia de tu matrícula, puedes solicitar sin coste adicional un certificado de matrícula accediendo al centro de asistencia e insertando una solicitud en Expediente y Certificados/Certificados de matrícula. ¿Hay algo más en lo que pueda ayudarte?","📄 Si necesitas una copia de tu matrícula, puedes solicitar sin coste adicional un certificado de matrícula accediendo al centro de asistencia e insertando una solicitud en Expediente y Certificados/Certificados de matrícula. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
cual es mi correo de la universidad,📧 Tu correo institucional de UNIR es: mariavictoria.cruz638@comunidadunir.net. ¿Hay algo más en lo que pueda ayudarte?,📧 Tu correo institucional de UNIR es: mariavictoria.cruz638@comunidadunir.net. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
número mentor,"📞 Los mentores asignados son: 

- IRENE MENDAZA RUIZ: Puedes contactarla al 941 610 026 con extensión 4024. 

- MANUEL GALARRETA ESPINOSA: Puedes contactarlo al 941 610 026 con extensión 5001. ¿Hay algo más en lo que pueda ayudarte?","📞 Los mentores asignados son: 

- IRENE MENDAZA RUIZ: Puedes contactarla al 941 610 026 con extensión 4024. 

- MANUEL GALARRETA ESPINOSA: Puedes contactarlo al 941 610 026 con extensión 5001. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
necesito el teléfono de asistencia técnica,📞 El número de teléfono para contactar con el departamento de Atención Técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,📞 El número de teléfono para contactar con el departamento de Atención Técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
no responde ni a las llamadas de a los emails,"😅 Entiendo que puede ser frustrante no recibir respuesta. Si necesitas ayuda con algún tema relacionado con la Universidad Internacional de La Rioja, como la comunicación con tus profesores o el acceso a recursos, estaré encantado de ayudarte. ¿Hay algo específico en lo que te gustaría que te apoyara?","😅 Entiendo que puede ser frustrante no recibir respuesta. Si necesitas ayuda con algún tema relacionado con la Universidad Internacional de La Rioja, como la comunicación con tus profesores o el acceso a recursos, estaré encantado de ayudarte. ¿Hay algo específico en lo que te gustaría que te apoyara?",1.0,0,Very High (0.8-1.0)
donde se hacen los exámenes en coruña,📍 Puedes consultar las ciudades en las que puedes examinarte a través del siguiente [enlace](https://www.unir.net/estudia-con-nosotros/centros-examenes). La dirección exacta se publicará aproximadamente 30 días antes del inicio de la convocatoria. ¿Hay algo más en lo que pueda ayudarte?,📍 Puedes consultar las ciudades en las que puedes examinarte a través del siguiente [enlace](https://www.unir.net/estudia-con-nosotros/centros-examenes). La dirección exacta se publicará aproximadamente 30 días antes del inicio de la convocatoria. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
como puedo enviarle un email a mi tutor?,"📧 Para enviar un correo a tu mentor, puedes utilizar el apartado 'Bandeja de entrada' en el campus virtual. Desde allí, puedes redactar un nuevo mensaje y seleccionar a tu mentor como destinatario. ¿Hay algo más en lo que pueda ayudarte?","📧 Para enviar un correo a tu mentor, puedes utilizar el apartado 'Bandeja de entrada' en el campus virtual. Desde allí, puedes redactar un nuevo mensaje y seleccionar a tu mentor como destinatario. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
quiero el numero de telefono de asistencia tecnica,📞 El número de teléfono para contactar con el departamento de Atención Técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,📞 El número de teléfono para contactar con el departamento de Atención Técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
dónde pulsar para escribir mensaje para publicarlo en el foro,"📢 Para participar en un foro, debes acceder al apartado ""Foros"" de la asignatura, seleccionar en ""Grupos"" el nombre de tu profesor/a, elegir el foro al que deseas acceder y utilizar la opción ""Responder"" en la parte superior para crear un nuevo hilo de mensajes. ¿Hay algo más en lo que pueda ayudarte?","📢 Para participar en un foro, debes acceder al apartado ""Foros"" de la asignatura, seleccionar en ""Grupos"" el nombre de tu profesor/a, elegir el foro al que deseas acceder y utilizar la opción ""Responder"" en la parte superior para crear un nuevo hilo de mensajes. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
llamar tutora,"📞 Puedes contactar con tu mentor/a al teléfono 941 610 026. Si necesitas más información sobre cómo comunicarte con ellos, ¡estaré encantado de ayudarte!","📞 Puedes contactar con tu mentor/a al teléfono 941 610 026. Si necesitas más información sobre cómo comunicarte con ellos, ¡estaré encantado de ayudarte!",1.0,0,Very High (0.8-1.0)
necesito el numero de telefono del servicio tecnico informatico,📞 El número de teléfono del servicio de atención técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,📞 El número de teléfono del servicio de atención técnica es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
sección exámenes,"📝 ¿Podrías especificar qué información necesitas sobre la sección de exámenes? ¿Te gustaría saber sobre los requisitos para los exámenes presenciales, el proceso de inscripción, o cómo realizar exámenes online? Estoy aquí para ayudarte con cualquier duda que tengas.","📝 ¿Podrías especificar qué información necesitas sobre la sección de exámenes? ¿Te gustaría saber sobre los requisitos para los exámenes presenciales, el proceso de inscripción, o cómo realizar exámenes online? Estoy aquí para ayudarte con cualquier duda que tengas.",1.0,0,Very High (0.8-1.0)
servicio tecnico,📞 ¿Podrías especificar qué tipo de asistencia técnica necesitas? Estoy aquí para ayudarte con cualquier duda relacionada con el servicio de atención técnica.,📞 ¿Podrías especificar qué tipo de asistencia técnica necesitas? Estoy aquí para ayudarte con cualquier duda relacionada con el servicio de atención técnica.,1.0,0,Very High (0.8-1.0)
como abrir la primera aportacion en el foro si nadie ha escrito aun,"📖 Para abrir la primera aportación en el foro, accede al apartado 'Foros' de la asignatura, selecciona el grupo de tu profesor/a y elige el foro al que deseas acceder. Luego, utiliza la opción 'Responder' en la parte superior para crear un nuevo hilo de mensajes. ¿Hay algo más en lo que pueda ayudarte?","📖 Para abrir la primera aportación en el foro, accede al apartado 'Foros' de la asignatura, selecciona el grupo de tu profesor/a y elige el foro al que deseas acceder. Luego, utiliza la opción 'Responder' en la parte superior para crear un nuevo hilo de mensajes. ¿Hay algo más en lo que pueda ayudarte?",1.0,0,Very High (0.8-1.0)
cuando son los examenes de primera convocatoria del segundo cuatrimestre,📅 Las fechas oficiales de los exámenes están publicadas en el Calendario Académico de tu estudio. Puedes encontrarlo desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,📅 Las fechas oficiales de los exámenes están publicadas en el Calendario Académico de tu estudio. Puedes encontrarlo desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
donde puedo encontar l foro,📚 Puedes encontrar el foro accediendo al apartado 'Foros' de la asignatura correspondiente. Allí podrás participar y comunicarte con tus profesores y compañeros. ¿Hay algo más en lo que pueda ayudarte?,📚 Puedes encontrar el foro accediendo al apartado 'Foros' de la asignatura correspondiente. Allí podrás participar y comunicarte con tus profesores y compañeros. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
"hola, cual es el numero de soporte tecnico?",📞 El número de soporte técnico es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,📞 El número de soporte técnico es el 941 610 025. ¿Hay algo más en lo que pueda ayudarte?,1.0,0,Very High (0.8-1.0)
